generation,fitness_score
1,2.307272420362677
2,2.387973147328986
3,2.4106603474584487
4,2.9585270317147416
5,3.0417455380126737
6,3.0417455380126737
7,3.0417455380126737
8,2.724151159042838
9,3.1698939821527765
10,3.1717506750665216
11,3.1712135398315766
12,3.473321253342838
13,3.473321253342838
14,3.473596312617759
15,3.473321253342838
16,3.473596312617759
17,3.473596312617759
18,3.473596312617759
19,3.211733214099134
20,3.473596312617759
21,3.473596312617759
22,3.491245895615714
23,3.4887182615944057
24,3.4887182615944057
25,3.4878162983988608
26,3.4887182615944057
27,3.4887182615944057
28,3.4887590879202213
29,3.211561248942947
30,3.488945363813304
31,3.4889601033483593
32,3.4889548209125207
33,3.488755425288369
34,3.488916158260907
35,3.4887970546883618
36,3.4117735020067905
37,3.5030411385846763
38,3.4887970546883618
39,3.4887983892646264
40,3.4887970546883618
41,3.506323187552301
42,3.5063393435441794
43,3.5063393435441794
44,4.046777338795224
45,4.046770534414096
46,4.046777338795224
47,4.047601381330983
48,4.046825896885522
49,4.046825896885522
50,4.047601381330983
51,4.047601381330983
52,4.047601381330983
53,4.047601381330983
54,4.047601381330983
55,4.047601381330983
56,4.047601381330983
57,4.047601381330983
58,4.001955879696222
59,4.047601381330983
60,4.167814431165016
61,4.047601381330983
62,4.047601381330983
63,4.047601381330983
64,4.047601381330983
65,4.047601381330983
66,4.047601381330983
67,4.047601381330983
68,4.047601381330983
69,4.047819415487715
70,4.047601381330983
71,4.047601381330983
72,4.047601381330983
73,4.047601381330983
74,4.047601381330983
75,4.047601381330983
76,4.047601381330983
77,4.047601381330983
78,4.047601381330983
79,4.047601381330983
80,4.047601381330983
